# h/a,X_tt,Y_tt
4.48100000,1.32550782,1.14178108
4.48200000,1.32541579,1.14174574
4.48300000,1.32532390,1.14171041
4.48400000,1.32523189,1.14167508
4.48500000,1.32514002,1.14163975
4.48600000,1.32504829,1.14160452
4.48700000,1.32495645,1.14156928
4.48800000,1.32486486,1.14153396
4.48900000,1.32477317,1.14149883
4.49000000,1.32468161,1.14146360
4.49100000,1.32458994,1.14142838
4.49200000,1.32449853,1.14139315
4.49300000,1.32440700,1.14135803
4.49400000,1.32431562,1.14132290
4.49500000,1.32422437,1.14128778
4.49600000,1.32413301,1.14125266
4.49700000,1.32404178,1.14121754
4.49800000,1.32395045,1.14118251
4.49900000,1.32385937,1.14114749
4.50000000,1.32376818,1.14111238
4.50100000,1.32367726,1.14107736
4.50200000,1.32358622,1.14104234
4.50300000,1.32349531,1.14100742
4.50400000,1.32340442,1.14097240
4.50500000,1.32331354,1.14093749
4.50600000,1.32322268,1.14090257
4.50700000,1.32313207,1.14086765
4.50800000,1.32304123,1.14083274
4.50900000,1.32295065,1.14079783
4.51000000,1.32286008,1.14076301
4.51100000,1.32276939,1.14072811
4.51200000,1.32267897,1.14069330
4.51300000,1.32258856,1.14065848
4.51400000,1.32249816,1.14062368
4.51500000,1.32240778,1.14058887
4.51600000,1.32231753,1.14055416
4.51700000,1.32222717,1.14051945
4.51800000,1.32213694,1.14048465
4.51900000,1.32204685,1.14044994
4.52000000,1.32195677,1.14041524
4.52100000,1.32186670,1.14038053
4.52200000,1.32177665,1.14034592
4.52300000,1.32168685,1.14031132
4.52400000,1.32159683,1.14027662
4.52500000,1.32150705,1.14024211
4.52600000,1.32141717,1.14020742
4.52700000,1.32132742,1.14017291
4.52800000,1.32123781,1.14013832
4.52900000,1.32114809,1.14010372
4.53000000,1.32105850,1.14006922
4.53100000,1.32096892,1.14003472
4.53200000,1.32087948,1.14000023
4.53300000,1.32078993,1.13996582
4.53400000,1.32070051,1.13993133
4.53500000,1.32061123,1.13989684
4.53600000,1.32052184,1.13986244
4.53700000,1.32043258,1.13982805
4.53800000,1.32034333,1.13979366
4.53900000,1.32025422,1.13975926
4.54000000,1.32016512,1.13972497
4.54100000,1.32007591,1.13969058
4.54200000,1.31998695,1.13965629
4.54300000,1.31989801,1.13962190
4.54400000,1.31980908,1.13958762
4.54500000,1.31972004,1.13955342
4.54600000,1.31963138,1.13951913
4.54700000,1.31954261,1.13948485
4.54800000,1.31945385,1.13945066
4.54900000,1.31936510,1.13941638
4.55000000,1.31927661,1.13938220
4.55100000,1.31918801,1.13934810
4.55200000,1.31909942,1.13931392
4.55300000,1.31901096,1.13927974
4.55400000,1.31892252,1.13924566
4.55500000,1.31883409,1.13921157
4.55600000,1.31874567,1.13917740
4.55700000,1.31865738,1.13914341
4.55800000,1.31856923,1.13910933
4.55900000,1.31848097,1.13907526
4.56000000,1.31839284,1.13904127
4.56100000,1.31830472,1.13900729
4.56200000,1.31821662,1.13897322
4.56300000,1.31812864,1.13893934
4.56400000,1.31804068,1.13890527
4.56500000,1.31795274,1.13887139
4.56600000,1.31786492,1.13883742
4.56700000,1.31777700,1.13880354
4.56800000,1.31768933,1.13876966
4.56900000,1.31760155,1.13873579
4.57000000,1.31751391,1.13870192
4.57100000,1.31742627,1.13866805
4.57200000,1.31733877,1.13863427
4.57300000,1.31725116,1.13860050
4.57400000,1.31716368,1.13856663
4.57500000,1.31707622,1.13853286
4.57600000,1.31698889,1.13849909
4.57700000,1.31690144,1.13846533
4.57800000,1.31681426,1.13843156
4.57900000,1.31672696,1.13839789
4.58000000,1.31663980,1.13836422
4.58100000,1.31655252,1.13833055
4.58200000,1.31646550,1.13829689
4.58300000,1.31637837,1.13826322
4.58400000,1.31629138,1.13822956
4.58500000,1.31620439,1.13819590
4.58600000,1.31611754,1.13816234
4.58700000,1.31603058,1.13812877
4.58800000,1.31594375,1.13809521
4.58900000,1.31585705,1.13806165
4.59000000,1.31577025,1.13802809
4.59100000,1.31568370,1.13799462
4.59200000,1.31559704,1.13796107
4.59300000,1.31551039,1.13792761
4.59400000,1.31542387,1.13789415
4.59500000,1.31533736,1.13786069
4.59600000,1.31525087,1.13782723
4.59700000,1.31516451,1.13779387
4.59800000,1.31507804,1.13776042
4.59900000,1.31499182,1.13772706
4.60000000,1.31490549,1.13769361
4.60100000,1.31481930,1.13766025
4.60200000,1.31473299,1.13762699
4.60300000,1.31464706,1.13759364
4.60400000,1.31456090,1.13756029
4.60500000,1.31447487,1.13752703
4.60600000,1.31438886,1.13749378
4.60700000,1.31430297,1.13746044
4.60800000,1.31421710,1.13742719
4.60900000,1.31413112,1.13739394
4.61000000,1.31404539,1.13736078
4.61100000,1.31395955,1.13732763
4.61200000,1.31387396,1.13729447
4.61300000,1.31378827,1.13726123
4.61400000,1.31370258,1.13722808
4.61500000,1.31361703,1.13719494
4.61600000,1.31353149,1.13716188
4.61700000,1.31344608,1.13712874
4.61800000,1.31336044,1.13709560
4.61900000,1.31327517,1.13706255
4.62000000,1.31318980,1.13702951
4.62100000,1.31310456,1.13699646
4.62200000,1.31301920,1.13696342
4.62300000,1.31293410,1.13693047
4.62400000,1.31284889,1.13689743
4.62500000,1.31276381,1.13686449
4.62600000,1.31267863,1.13683154
4.62700000,1.31259369,1.13679851
4.62800000,1.31250877,1.13676566
4.62900000,1.31242373,1.13673272
4.63000000,1.31233895,1.13669979
4.63100000,1.31225406,1.13666695
4.63200000,1.31216918,1.13663401
4.63300000,1.31208443,1.13660126
4.63400000,1.31199969,1.13656834
4.63500000,1.31191509,1.13653559
4.63600000,1.31183049,1.13650276
4.63700000,1.31174579,1.13646992
4.63800000,1.31166134,1.13643718
4.63900000,1.31157690,1.13640445
4.64000000,1.31149247,1.13637171
4.64100000,1.31140805,1.13633898
4.64200000,1.31132364,1.13630625
4.64300000,1.31123936,1.13627352
4.64400000,1.31115522,1.13624088
4.64500000,1.31107096,1.13620824
4.64600000,1.31098672,1.13617561
4.64700000,1.31090248,1.13614298
4.64800000,1.31081850,1.13611035
4.64900000,1.31073441,1.13607772
4.65000000,1.31065045,1.13604509
4.65100000,1.31056650,1.13601256
4.65200000,1.31048256,1.13598003
4.65300000,1.31039876,1.13594750
4.65400000,1.31031496,1.13591497
4.65500000,1.31023117,1.13588244
4.65600000,1.31014740,1.13584992
4.65700000,1.31006375,1.13581749
4.65800000,1.30998012,1.13578496
4.65900000,1.30989650,1.13575254
4.66000000,1.30981301,1.13572011
4.66100000,1.30972953,1.13568769
4.66200000,1.30964606,1.13565526
4.66300000,1.30956260,1.13562284
4.66400000,1.30947927,1.13559051
4.66500000,1.30939595,1.13555819
4.66600000,1.30931277,1.13552586
4.66700000,1.30922935,1.13549354
4.66800000,1.30914618,1.13546122
4.66900000,1.30906303,1.13542890
4.67000000,1.30897988,1.13539658
4.67100000,1.30889687,1.13536436
4.67200000,1.30881387,1.13533213
4.67300000,1.30873100,1.13529991
4.67400000,1.30864801,1.13526769
4.67500000,1.30856504,1.13523538
4.67600000,1.30848220,1.13520326
4.67700000,1.30839949,1.13517113
4.67800000,1.30831655,1.13513892
4.67900000,1.30823398,1.13510680
4.68000000,1.30815118,1.13507468
4.68100000,1.30806864,1.13504257
4.68200000,1.30798598,1.13501045
4.68300000,1.30790357,1.13497834
4.68400000,1.30782105,1.13494632
4.68500000,1.30773855,1.13491430
4.68600000,1.30765617,1.13488228
4.68700000,1.30757393,1.13485027
4.68800000,1.30749145,1.13481826
4.68900000,1.30740923,1.13478624
4.69000000,1.30732689,1.13475424
4.69100000,1.30724481,1.13472232
4.69200000,1.30716262,1.13469031
4.69300000,1.30708055,1.13465840
4.69400000,1.30699850,1.13462649
4.69500000,1.30691634,1.13459458
4.69600000,1.30683442,1.13456267
4.69700000,1.30675252,1.13453076
4.69800000,1.30667051,1.13449895
4.69900000,1.30658875,1.13446704
4.70000000,1.30650700,1.13443532
4.70100000,1.30642513,1.13440351
4.70200000,1.30634352,1.13437171
4.70300000,1.30626180,1.13433990
4.70400000,1.30618009,1.13430810
4.70500000,1.30609863,1.13427639
4.70600000,1.30601706,1.13424468
4.70700000,1.30593562,1.13421288
4.70800000,1.30585407,1.13418117
4.70900000,1.30577265,1.13414956
4.71000000,1.30569124,1.13411785
4.71100000,1.30560996,1.13408615
4.71200000,1.30552857,1.13405454
4.71300000,1.30544743,1.13402285
4.71400000,1.30536618,1.13399133
4.71500000,1.30528506,1.13395964
4.71600000,1.30520395,1.13392804
4.71700000,1.30512273,1.13389653
4.71800000,1.30504176,1.13386493
4.71900000,1.30496080,1.13383342
4.72000000,1.30487985,1.13380192
4.72100000,1.30479891,1.13377032
4.72200000,1.30471798,1.13373882
4.72300000,1.30463718,1.13370741
4.72400000,1.30455639,1.13367592
4.72500000,1.30447561,1.13364442
4.72600000,1.30439496,1.13361302
4.72700000,1.30431431,1.13358161
4.72800000,1.30423368,1.13355021
4.72900000,1.30415306,1.13351882
4.73000000,1.30407257,1.13348742
4.73100000,1.30399209,1.13345602
4.73200000,1.30391162,1.13342472
4.73300000,1.30383127,1.13339333
4.73400000,1.30375082,1.13336194
4.73500000,1.30367050,1.13333064
4.73600000,1.30359031,1.13329944
4.73700000,1.30351000,1.13326814
4.73800000,1.30342983,1.13323685
4.73900000,1.30334967,1.13320556
4.74000000,1.30326963,1.13317436
4.74100000,1.30318937,1.13314316
4.74200000,1.30310947,1.13311187
4.74300000,1.30302947,1.13308077
4.74400000,1.30294959,1.13304958
4.74500000,1.30286960,1.13301839
4.74600000,1.30278975,1.13298729
4.74700000,1.30270990,1.13295610
4.74800000,1.30263006,1.13292501
4.74900000,1.30255035,1.13289391
4.75000000,1.30247066,1.13286282
4.75100000,1.30239109,1.13283173
4.75200000,1.30231141,1.13280064
4.75300000,1.30223186,1.13276965
4.75400000,1.30215232,1.13273856
4.75500000,1.30207279,1.13270748
4.75600000,1.30199338,1.13267658
4.75700000,1.30191399,1.13264559
4.75800000,1.30183461,1.13261451
4.75900000,1.30175524,1.13258352
4.76000000,1.30167587,1.13255272
4.76100000,1.30159664,1.13252173
4.76200000,1.30151753,1.13249084
4.76300000,1.30143832,1.13245986
4.76400000,1.30135923,1.13242897
4.76500000,1.30128015,1.13239809
4.76600000,1.30120109,1.13236720
4.76700000,1.30112215,1.13233641
4.76800000,1.30104310,1.13230553
4.76900000,1.30096418,1.13227474
4.77000000,1.30088539,1.13224395
4.77100000,1.30080649,1.13221317
4.77200000,1.30072771,1.13218238
4.77300000,1.30064895,1.13215160
4.77400000,1.30057020,1.13212091
4.77500000,1.30049145,1.13209013
4.77600000,1.30041296,1.13205944
4.77700000,1.30033423,1.13202866
4.77800000,1.30025576,1.13199807
4.77900000,1.30017717,1.13196739
4.78000000,1.30009871,1.13193662
4.78100000,1.30002026,1.13190603
4.78200000,1.29994182,1.13187544
4.78300000,1.29986351,1.13184476
4.78400000,1.29978533,1.13181418
4.78500000,1.29970691,1.13178351
4.78600000,1.29962875,1.13175301
4.78700000,1.29955047,1.13172234
4.78800000,1.29947233,1.13169186
4.78900000,1.29939431,1.13166128
4.79000000,1.29931618,1.13163080
4.79100000,1.29923807,1.13160031
4.79200000,1.29916019,1.13156983
4.79300000,1.29908221,1.13153935
4.79400000,1.29900424,1.13150878
4.79500000,1.29892640,1.13147840
4.79600000,1.29884857,1.13144792
4.79700000,1.29877074,1.13141754
4.79800000,1.29869304,1.13138716
4.79900000,1.29861536,1.13135678
4.80000000,1.29853756,1.13132631
4.80100000,1.29846001,1.13129593
4.80200000,1.29838235,1.13126556
4.80300000,1.29830493,1.13123527
4.80400000,1.29822729,1.13120499
4.80500000,1.29814990,1.13117471
4.80600000,1.29807239,1.13114434
4.80700000,1.29799502,1.13111406
4.80800000,1.29791765,1.13108379
4.80900000,1.29784041,1.13105351
4.81000000,1.29776306,1.13102333
4.81100000,1.29768584,1.13099306
4.81200000,1.29760874,1.13096288
4.81300000,1.29753142,1.13093261
4.81400000,1.29745435,1.13090244
4.81500000,1.29737716,1.13087226
4.81600000,1.29730022,1.13084209
4.81700000,1.29722317,1.13081201
4.81800000,1.29714625,1.13078184
4.81900000,1.29706934,1.13075167
4.82000000,1.29699232,1.13072160
4.82100000,1.29691554,1.13069152
4.82200000,1.29683878,1.13066145
4.82300000,1.29676202,1.13063138
4.82400000,1.29668527,1.13060131
4.82500000,1.29660853,1.13057124
4.82600000,1.29653192,1.13054126
4.82700000,1.29645532,1.13051119
4.82800000,1.29637872,1.13048122
4.82900000,1.29630226,1.13045125
4.83000000,1.29622568,1.13042137
4.83100000,1.29614923,1.13039131
4.83200000,1.29607291,1.13036143
4.83300000,1.29599648,1.13033146
4.83400000,1.29592006,1.13030159
4.83500000,1.29584388,1.13027163
4.83600000,1.29576747,1.13024175
4.83700000,1.29569131,1.13021197
4.83800000,1.29561516,1.13018210
4.83900000,1.29553891,1.13015215
4.84000000,1.29546277,1.13012228
4.84100000,1.29538677,1.13009260
4.84200000,1.29531077,1.13006274
4.84300000,1.29523478,1.13003296
4.84400000,1.29515892,1.13000320
4.84500000,1.29508295,1.12997334
4.84600000,1.29500699,1.12994366
4.84700000,1.29493116,1.12991390
4.84800000,1.29485545,1.12988413
4.84900000,1.29477963,1.12985446
4.85000000,1.29470394,1.12982479
4.85100000,1.29462814,1.12979512
4.85200000,1.29455259,1.12976537
4.85300000,1.29447693,1.12973570
4.85400000,1.29440139,1.12970613
4.85500000,1.29432586,1.12967646
4.85600000,1.29425034,1.12964689
4.85700000,1.29417495,1.12961732
4.85800000,1.29409956,1.12958775
4.85900000,1.29402407,1.12955810
4.86000000,1.29394870,1.12952853
4.86100000,1.29387335,1.12949897
4.86200000,1.29379812,1.12946950
4.86300000,1.29372289,1.12943993
4.86400000,1.29364768,1.12941047
4.86500000,1.29357259,1.12938100
4.86600000,1.29349751,1.12935144
4.86700000,1.29342244,1.12932198
4.86800000,1.29334738,1.12929251
4.86900000,1.29327233,1.12926305
4.87000000,1.29319740,1.12923368
4.87100000,1.29312248,1.12920422
4.87200000,1.29304757,1.12917485
4.87300000,1.29297279,1.12914540
4.87400000,1.29289790,1.12911612
4.87500000,1.29282313,1.12908667
4.87600000,1.29274837,1.12905731
4.87700000,1.29267374,1.12902804
4.87800000,1.29259900,1.12899868
4.87900000,1.29252427,1.12896932
4.88000000,1.29244978,1.12894006
4.88100000,1.29237530,1.12891079
4.88200000,1.29230083,1.12888153
4.88300000,1.29222625,1.12885227
4.88400000,1.29215180,1.12882310
4.88500000,1.29207747,1.12879375
4.88600000,1.29200303,1.12876458
4.88700000,1.29192872,1.12873533
4.88800000,1.29185442,1.12870616
4.88900000,1.29178024,1.12867691
4.89000000,1.29170596,1.12864775
4.89100000,1.29163180,1.12861868
4.89200000,1.29155765,1.12858952
4.89300000,1.29148362,1.12856037
4.89400000,1.29140949,1.12853130
4.89500000,1.29133548,1.12850215
4.89600000,1.29126148,1.12847308
4.89700000,1.29118761,1.12844402
4.89800000,1.29111362,1.12841496
4.89900000,1.29103977,1.12838590
4.90000000,1.29096580,1.12835694
4.90100000,1.29089208,1.12832788
4.90200000,1.29081824,1.12829883
4.90300000,1.29074454,1.12826986
4.90400000,1.29067084,1.12824090
4.90500000,1.29059715,1.12821194
4.90600000,1.29052358,1.12818289
4.90700000,1.29045003,1.12815403
4.90800000,1.29037648,1.12812507
4.90900000,1.29030294,1.12809612
4.91000000,1.29022941,1.12806725
4.91100000,1.29015589,1.12803839
4.91200000,1.29008249,1.12800944
4.91300000,1.29000922,1.12798067
4.91400000,1.28993584,1.12795173
4.91500000,1.28986258,1.12792296
4.91600000,1.28978933,1.12789411
4.91700000,1.28971610,1.12786534
4.91800000,1.28964287,1.12783649
4.91900000,1.28956976,1.12780764
4.92000000,1.28949666,1.12777897
4.92100000,1.28942357,1.12775012
4.92200000,1.28935049,1.12772137
4.92300000,1.28927754,1.12769270
4.92400000,1.28920459,1.12766395
4.92500000,1.28913165,1.12763520
4.92600000,1.28905872,1.12760654
4.92700000,1.28898580,1.12757788
4.92800000,1.28891300,1.12754913
4.92900000,1.28884021,1.12752047
4.93000000,1.28876743,1.12749182
4.93100000,1.28869477,1.12746325
4.93200000,1.28862212,1.12743460
4.93300000,1.28854937,1.12740604
4.93400000,1.28847685,1.12737739
4.93500000,1.28840423,1.12734883
4.93600000,1.28833173,1.12732027
4.93700000,1.28825924,1.12729172
4.93800000,1.28818676,1.12726316
4.93900000,1.28811428,1.12723461
4.94000000,1.28804193,1.12720615
4.94100000,1.28796959,1.12717760
4.94200000,1.28789726,1.12714905
4.94300000,1.28782505,1.12712059
4.94400000,1.28775273,1.12709213
4.94500000,1.28768054,1.12706368
4.94600000,1.28760835,1.12703523
4.94700000,1.28753618,1.12700677
4.94800000,1.28746413,1.12697832
4.94900000,1.28739208,1.12694996
4.95000000,1.28731993,1.12692160
4.95100000,1.28724802,1.12689316
4.95200000,1.28717600,1.12686480
4.95300000,1.28710410,1.12683645
4.95400000,1.28703221,1.12680809
4.95500000,1.28696034,1.12677974
4.95600000,1.28688858,1.12675148
4.95700000,1.28681683,1.12672313
4.95800000,1.28674498,1.12669487
4.95900000,1.28667325,1.12666662
4.96000000,1.28660152,1.12663836
4.96100000,1.28652992,1.12661011
4.96200000,1.28645833,1.12658177
4.96300000,1.28638687,1.12655360
4.96400000,1.28631518,1.12652536
4.96500000,1.28624373,1.12649720
4.96600000,1.28617217,1.12646895
4.96700000,1.28610085,1.12644079
4.96800000,1.28602942,1.12641264
4.96900000,1.28595800,1.12638448
4.97000000,1.28588671,1.12635633
4.97100000,1.28581542,1.12632818
4.97200000,1.28574414,1.12630012
4.97300000,1.28567287,1.12627197
4.97400000,1.28560172,1.12624383
4.97500000,1.28553058,1.12621577
4.97600000,1.28545957,1.12618772
4.97700000,1.28538844,1.12615966
4.97800000,1.28531733,1.12613161
4.97900000,1.28524634,1.12610365
4.98000000,1.28517535,1.12607560
4.98100000,1.28510437,1.12604755
4.98200000,1.28503341,1.12601960
4.98300000,1.28496256,1.12599164
4.98400000,1.28489184,1.12596360
4.98500000,1.28482090,1.12593564
4.98600000,1.28475019,1.12590769
4.98700000,1.28467949,1.12587974
4.98800000,1.28460869,1.12585188
4.98900000,1.28453812,1.12582393
4.99000000,1.28446745,1.12579608
4.99100000,1.28439678,1.12576822
4.99200000,1.28432635,1.12574028
4.99300000,1.28425570,1.12571243
4.99400000,1.28418529,1.12568457
4.99500000,1.28411477,1.12565681
4.99600000,1.28404437,1.12562888
4.99700000,1.28397399,1.12560112
4.99800000,1.28390361,1.12557336
4.99900000,1.28383323,1.12554551
5.00000000,1.28376298,1.12551776
5.00100000,1.28369274,1.12549001
5.00200000,1.28362251,1.12546226
5.00300000,1.28355228,1.12543451
5.00400000,1.28348218,1.12540676
5.00500000,1.28341197,1.12537910
5.00600000,1.28334188,1.12535135
5.00700000,1.28327191,1.12532370
5.00800000,1.28320196,1.12529604
5.00900000,1.28313189,1.12526830
5.01000000,1.28306207,1.12524074
5.01100000,1.28299202,1.12521300
5.01200000,1.28292209,1.12518535
5.01300000,1.28285240,1.12515779
5.01400000,1.28278249,1.12513014
5.01500000,1.28271282,1.12510259
5.01600000,1.28264292,1.12507503
5.01700000,1.28257327,1.12504748
5.01800000,1.28250350,1.12501984
5.01900000,1.28243397,1.12499238
5.02000000,1.28236434,1.12496483
5.02100000,1.28229471,1.12493737
5.02200000,1.28222532,1.12490982
5.02300000,1.28215583,1.12488236
5.02400000,1.28208622,1.12485482
5.02500000,1.28201686,1.12482737
5.02600000,1.28194738,1.12479991
5.02700000,1.28187803,1.12477246
5.02800000,1.28180869,1.12474501
5.02900000,1.28173935,1.12471757
5.03000000,1.28167002,1.12469012
5.03100000,1.28160082,1.12466276
5.03200000,1.28153162,1.12463541
5.03300000,1.28146243,1.12460805
5.03400000,1.28139336,1.12458070
5.03500000,1.28132419,1.12455326
5.03600000,1.28125513,1.12452591
5.03700000,1.28118620,1.12449865
5.03800000,1.28111716,1.12447130
5.03900000,1.28104813,1.12444404
5.04000000,1.28097934,1.12441670
5.04100000,1.28091033,1.12438944
5.04200000,1.28084155,1.12436219
5.04300000,1.28077255,1.12433494
5.04400000,1.28070378,1.12430760
5.04500000,1.28063514,1.12428044
5.04600000,1.28056628,1.12425319
5.04700000,1.28049754,1.12422603
5.04800000,1.28042892,1.12419878
5.04900000,1.28036031,1.12417163
5.05000000,1.28029170,1.12414447
5.05100000,1.28022311,1.12411723
5.05200000,1.28015452,1.12409017
5.05300000,1.28008605,1.12406293
5.05400000,1.28001759,1.12403587
5.05500000,1.27994914,1.12400872
5.05600000,1.27988070,1.12398167
5.05700000,1.27981237,1.12395452
5.05800000,1.27974406,1.12392747
5.05900000,1.27967563,1.12390041
5.06000000,1.27960745,1.12387336
5.06100000,1.27953916,1.12384631
5.06200000,1.27947098,1.12381926
5.06300000,1.27940271,1.12379221
5.06400000,1.27933466,1.12376525
5.06500000,1.27926652,1.12373821
5.06600000,1.27919849,1.12371125
5.06700000,1.27913035,1.12368429
5.06800000,1.27906246,1.12365734
5.06900000,1.27899445,1.12363039
5.07000000,1.27892645,1.12360344
5.07100000,1.27885858,1.12357649
5.07200000,1.27879059,1.12354954
5.07300000,1.27872273,1.12352268
5.07400000,1.27865511,1.12349574
5.07500000,1.27858726,1.12346888
5.07600000,1.27851942,1.12344203
5.07700000,1.27845170,1.12341509
5.07800000,1.27838399,1.12338832
5.07900000,1.27831640,1.12336147
5.08000000,1.27824882,1.12333462
5.08100000,1.27818124,1.12330786
5.08200000,1.27811368,1.12328110
5.08300000,1.27804612,1.12325426
5.08400000,1.27797856,1.12322750
5.08500000,1.27791113,1.12320066
5.08600000,1.27784371,1.12317400
5.08700000,1.27777640,1.12314724
5.08800000,1.27770888,1.12312049
5.08900000,1.27764159,1.12309374
5.09000000,1.27757431,1.12306709
5.09100000,1.27750703,1.12304043
5.09200000,1.27743977,1.12301368
5.09300000,1.27737262,1.12298703
5.09400000,1.27730537,1.12296037
5.09500000,1.27723835,1.12293372
5.09600000,1.27717111,1.12290707
5.09700000,1.27710400,1.12288042
5.09800000,1.27703700,1.12285377
5.09900000,1.27697001,1.12282721
5.10000000,1.27690303,1.12280065
5.10100000,1.27683617,1.12277409
5.10200000,1.27676909,1.12274745
5.10300000,1.27670224,1.12272089
5.10400000,1.27663540,1.12269434
5.10500000,1.27656857,1.12266779
5.10600000,1.27650175,1.12264133
5.10700000,1.27643504,1.12261478
5.10800000,1.27636835,1.12258823
5.10900000,1.27630166,1.12256186
5.11000000,1.27623497,1.12253531
5.11100000,1.27616841,1.12250886
5.11200000,1.27610174,1.12248240
5.11300000,1.27603519,1.12245595
5.11400000,1.27596865,1.12242950
5.11500000,1.27590212,1.12240305
5.11600000,1.27583571,1.12237669
5.11700000,1.27576919,1.12235024
5.11800000,1.27570279,1.12232388
5.11900000,1.27563640,1.12229752
5.12000000,1.27557013,1.12227117
5.12100000,1.27550375,1.12224481
5.12200000,1.27543749,1.12221846
5.12300000,1.27537124,1.12219210
5.12400000,1.27530500,1.12216584
5.12500000,1.27523888,1.12213949
5.12600000,1.27517265,1.12211314
5.12700000,1.27510654,1.12208688
5.12800000,1.27504055,1.12206063
5.12900000,1.27497434,1.12203437
5.13000000,1.27490837,1.12200811
5.13100000,1.27484240,1.12198186
5.13200000,1.27477644,1.12195561
5.13300000,1.27471049,1.12192944
5.13400000,1.27464455,1.12190319
5.13500000,1.27457861,1.12187703
5.13600000,1.27451279,1.12185078
5.13700000,1.27444698,1.12182462
5.13800000,1.27438129,1.12179847
5.13900000,1.27431537,1.12177231
5.14000000,1.27424981,1.12174616
5.14100000,1.27418414,1.12172009
5.14200000,1.27411836,1.12169394
5.14300000,1.27405282,1.12166779
5.14400000,1.27398717,1.12164173
5.14500000,1.27392164,1.12161567
5.14600000,1.27385600,1.12158961
5.14700000,1.27379060,1.12156355
5.14800000,1.27372509,1.12153749
5.14900000,1.27365959,1.12151144
5.15000000,1.27359421,1.12148538
5.15100000,1.27352883,1.12145942
5.15200000,1.27346346,1.12143336
5.15300000,1.27339810,1.12140740
5.15400000,1.27333286,1.12138135
5.15500000,1.27326763,1.12135539
5.15600000,1.27320228,1.12132943
5.15700000,1.27313718,1.12130348
5.15800000,1.27307208,1.12127752
5.15900000,1.27300687,1.12125165
5.16000000,1.27294178,1.12122570
5.16100000,1.27287670,1.12119975
5.16200000,1.27281163,1.12117388
5.16300000,1.27274667,1.12114802
5.16400000,1.27268161,1.12112216
5.16500000,1.27261667,1.12109621
5.16600000,1.27255185,1.12107035
5.16700000,1.27248692,1.12104458
5.16800000,1.27242200,1.12101873
5.16900000,1.27235720,1.12099287
5.17000000,1.27229241,1.12096711
5.17100000,1.27222762,1.12094134
5.17200000,1.27216296,1.12091549
5.17300000,1.27209818,1.12088973
5.17400000,1.27203353,1.12086397
5.17500000,1.27196888,1.12083821
5.17600000,1.27190424,1.12081245
5.17700000,1.27183972,1.12078669
5.17800000,1.27177509,1.12076103
5.17900000,1.27171047,1.12073527
5.18000000,1.27164609,1.12070960
5.18100000,1.27158159,1.12068394
5.18200000,1.27151722,1.12065819
5.18300000,1.27145274,1.12063253
5.18400000,1.27138837,1.12060687
5.18500000,1.27132402,1.12058121
5.18600000,1.27125967,1.12055564
5.18700000,1.27119533,1.12052998
5.18800000,1.27113111,1.12050432
5.18900000,1.27106689,1.12047876
5.19000000,1.27100280,1.12045319
5.19100000,1.27093860,1.12042754
5.19200000,1.27087440,1.12040206
5.19300000,1.27081033,1.12037650
5.19400000,1.27074637,1.12035085
5.19500000,1.27068219,1.12032538
5.19600000,1.27061825,1.12029982
5.19700000,1.27055420,1.12027435
5.19800000,1.27049027,1.12024880
5.19900000,1.27042623,1.12022333
5.20000000,1.27036243,1.12019786
5.20100000,1.27029852,1.12017231
5.20200000,1.27023462,1.12014693
5.20300000,1.27017094,1.12012138
5.20400000,1.27010717,1.12009592
5.20500000,1.27004339,1.12007055
5.20600000,1.26997963,1.12004509
5.20700000,1.26991598,1.12001972
5.20800000,1.26985234,1.11999435
5.20900000,1.26978871,1.11996890
5.21000000,1.26972508,1.11994362
5.21100000,1.26966146,1.11991817
5.21200000,1.26959796,1.11989280
5.21300000,1.26953447,1.11986744
5.21400000,1.26947098,1.11984217
5.21500000,1.26940750,1.11981681
5.21600000,1.26934402,1.11979153
5.21700000,1.26928067,1.11976618
5.21800000,1.26921732,1.11974091
5.21900000,1.26915409,1.11971564
5.22000000,1.26909064,1.11969037
5.22100000,1.26902731,1.11966511
5.22200000,1.26896421,1.11963984
5.22300000,1.26890089,1.11961458
5.22400000,1.26883769,1.11958932
5.22500000,1.26877450,1.11956414
5.22600000,1.26871143,1.11953897
5.22700000,1.26864836,1.11951371
5.22800000,1.26858530,1.11948854
5.22900000,1.26852225,1.11946338
5.23000000,1.26845920,1.11943821
5.23100000,1.26839627,1.11941304
5.23200000,1.26833335,1.11938796
5.23300000,1.26827043,1.11936280
5.23400000,1.26820741,1.11933764
5.23500000,1.26814451,1.11931248
5.23600000,1.26808172,1.11928740
5.23700000,1.26801894,1.11926233
5.23800000,1.26795617,1.11923726
5.23900000,1.26789341,1.11921219
5.24000000,1.26783065,1.11918712
5.24100000,1.26776789,1.11916206
5.24200000,1.26770526,1.11913708
5.24300000,1.26764263,1.11911193
5.24400000,1.26758012,1.11908695
5.24500000,1.26751751,1.11906198
5.24600000,1.26745490,1.11903692
5.24700000,1.26739241,1.11901203
5.24800000,1.26732992,1.11898706
5.24900000,1.26726744,1.11896200
5.25000000,1.26720497,1.11893712
5.25100000,1.26714262,1.11891215
5.25200000,1.26708016,1.11888719
5.25300000,1.26701793,1.11886222
5.25400000,1.26695560,1.11883734
5.25500000,1.26689327,1.11881247
5.25600000,1.26683106,1.11878759
