# h/a,X_tt,Y_tt
2.22100000,1.87119874,1.32468727
2.22200000,1.87058575,1.32450801
2.22300000,1.86997438,1.32432966
2.22400000,1.86936403,1.32415135
2.22500000,1.86875457,1.32397334
2.22600000,1.86814636,1.32379550
2.22700000,1.86753818,1.32361771
2.22800000,1.86693248,1.32344107
2.22900000,1.86632656,1.32326399
2.23000000,1.86572213,1.32308745
2.23100000,1.86511908,1.32291144
2.23200000,1.86451567,1.32273499
2.23300000,1.86391437,1.32255945
2.23400000,1.86331260,1.32238322
2.23500000,1.86271366,1.32220875
2.23600000,1.86211376,1.32203298
2.23700000,1.86151583,1.32185836
2.23800000,1.86091804,1.32168354
2.23900000,1.86032124,1.32150889
2.24000000,1.85972604,1.32133490
2.24100000,1.85913097,1.32116108
2.24200000,1.85853750,1.32098755
2.24300000,1.85794417,1.32081406
2.24400000,1.85735242,1.32064111
2.24500000,1.85676045,1.32046772
2.24600000,1.85616934,1.32029461
2.24700000,1.85558018,1.32012253
2.24800000,1.85499151,1.31995025
2.24900000,1.85440321,1.31977801
2.25000000,1.85381613,1.31960631
2.25100000,1.85322919,1.31943417
2.25200000,1.85264357,1.31926280
2.25300000,1.85205857,1.31909148
2.25400000,1.85147442,1.31892044
2.25500000,1.85089160,1.31874994
2.25600000,1.85030867,1.31857900
2.25700000,1.84972719,1.31840870
2.25800000,1.84914631,1.31823858
2.25900000,1.84856639,1.31806862
2.26000000,1.84798732,1.31789895
2.26100000,1.84740885,1.31772957
2.26200000,1.84683110,1.31756035
2.26300000,1.84625371,1.31739068
2.26400000,1.84567717,1.31722168
2.26500000,1.84510217,1.31705295
2.26600000,1.84452742,1.31688440
2.26700000,1.84395302,1.31671576
2.26800000,1.84338077,1.31654814
2.26900000,1.84280793,1.31637983
2.27000000,1.84223675,1.31621242
2.27100000,1.84166544,1.31604444
2.27200000,1.84109497,1.31587687
2.27300000,1.84052580,1.31570983
2.27400000,1.83995675,1.31554271
2.27500000,1.83938923,1.31537600
2.27600000,1.83882207,1.31520957
2.27700000,1.83825597,1.31504343
2.27800000,1.83768950,1.31487672
2.27900000,1.83712457,1.31471042
2.28000000,1.83656046,1.31454476
2.28100000,1.83599669,1.31437903
2.28200000,1.83543375,1.31421334
2.28300000,1.83487209,1.31404830
2.28400000,1.83431149,1.31388366
2.28500000,1.83375017,1.31371834
2.28600000,1.83319061,1.31355378
2.28700000,1.83263103,1.31338890
2.28800000,1.83207180,1.31322383
2.28900000,1.83151467,1.31306036
2.29000000,1.83095718,1.31289597
2.29100000,1.83040120,1.31273235
2.29200000,1.82984579,1.31256901
2.29300000,1.82929014,1.31240499
2.29400000,1.82873599,1.31224173
2.29500000,1.82818266,1.31207863
2.29600000,1.82762824,1.31191485
2.29700000,1.82707745,1.31175280
2.29800000,1.82652582,1.31159018
2.29900000,1.82597475,1.31142749
2.30000000,1.82542425,1.31126472
2.30100000,1.82487478,1.31110283
2.30200000,1.82432600,1.31094074
2.30300000,1.82377801,1.31077905
2.30400000,1.82323024,1.31061728
2.30500000,1.82268372,1.31045603
2.30600000,1.82213800,1.31029495
2.30700000,1.82159214,1.31013354
2.30800000,1.82104684,1.30997217
2.30900000,1.82050257,1.30981120
2.31000000,1.81996001,1.30965112
2.31100000,1.81941755,1.30949095
2.31200000,1.81887495,1.30933034
2.31300000,1.81833360,1.30917013
2.31400000,1.81779303,1.30901033
2.31500000,1.81725209,1.30885008
2.31600000,1.81671356,1.30869083
2.31700000,1.81617418,1.30853126
2.31800000,1.81563606,1.30837172
2.31900000,1.81509848,1.30821259
2.32000000,1.81456204,1.30805398
2.32100000,1.81402544,1.30789468
2.32200000,1.81348974,1.30773591
2.32300000,1.81295482,1.30757741
2.32400000,1.81242079,1.30741919
2.32500000,1.81188616,1.30726029
2.32600000,1.81135426,1.30710311
2.32700000,1.81082198,1.30694500
2.32800000,1.81028897,1.30678646
2.32900000,1.80975835,1.30662915
2.33000000,1.80922770,1.30647164
2.33100000,1.80869805,1.30631428
2.33200000,1.80816916,1.30615745
2.33300000,1.80764013,1.30600017
2.33400000,1.80711221,1.30584341
2.33500000,1.80658505,1.30568681
2.33600000,1.80605786,1.30553001
2.33700000,1.80553212,1.30537372
2.33800000,1.80500703,1.30521771
2.33900000,1.80448179,1.30506137
2.34000000,1.80395720,1.30490520
2.34100000,1.80343382,1.30474966
2.34200000,1.80291053,1.30459367
2.34300000,1.80238890,1.30443857
2.34400000,1.80186666,1.30428314
2.34500000,1.80134507,1.30412762
2.34600000,1.80082469,1.30397275
2.34700000,1.80030518,1.30381814
2.34800000,1.79978483,1.30366262
2.34900000,1.79926649,1.30350833
2.35000000,1.79874867,1.30335396
2.35100000,1.79823036,1.30319915
2.35200000,1.79771450,1.30304580
2.35300000,1.79719803,1.30289154
2.35400000,1.79668129,1.30273707
2.35500000,1.79616643,1.30258348
2.35600000,1.79565186,1.30242992
2.35700000,1.79513794,1.30227639
2.35800000,1.79462385,1.30212255
2.35900000,1.79411153,1.30196958
2.36000000,1.79359916,1.30181652
2.36100000,1.79308776,1.30166374
2.36200000,1.79257699,1.30151099
2.36300000,1.79206583,1.30135804
2.36400000,1.79155632,1.30120572
2.36500000,1.79104631,1.30105273
2.36600000,1.79053783,1.30090060
2.36700000,1.79002952,1.30074862
2.36800000,1.78952218,1.30059680
2.36900000,1.78901512,1.30044490
2.37000000,1.78850903,1.30029327
2.37100000,1.78800277,1.30014156
2.37200000,1.78749714,1.29998976
2.37300000,1.78699291,1.29983895
2.37400000,1.78648852,1.29968758
2.37500000,1.78598498,1.29953660
2.37600000,1.78548172,1.29938554
2.37700000,1.78497918,1.29923475
2.37800000,1.78447783,1.29908458
2.37900000,1.78397642,1.29893374
2.38000000,1.78347507,1.29878306
2.38100000,1.78297546,1.29863312
2.38200000,1.78247545,1.29848286
2.38300000,1.78197628,1.29833275
2.38400000,1.78147762,1.29818291
2.38500000,1.78097923,1.29803288
2.38600000,1.78048246,1.29788370
2.38700000,1.77998541,1.29773420
2.38800000,1.77948863,1.29758451
2.38900000,1.77899314,1.29743532
2.39000000,1.77849747,1.29728616
2.39100000,1.77800253,1.29713704
2.39200000,1.77750897,1.29698866
2.39300000,1.77701535,1.29683984
2.39400000,1.77652200,1.29669106
2.39500000,1.77602993,1.29654290
2.39600000,1.77553757,1.29639430
2.39700000,1.77504571,1.29624574
2.39800000,1.77455490,1.29609768
2.39900000,1.77406502,1.29595025
2.40000000,1.77357452,1.29580202
2.40100000,1.77308563,1.29565454
2.40200000,1.77259656,1.29550661
2.40300000,1.77210820,1.29535896
2.40400000,1.77162099,1.29521205
2.40500000,1.77113339,1.29506446
2.40600000,1.77064650,1.29491714
2.40700000,1.77016097,1.29477057
2.40800000,1.76967527,1.29462379
2.40900000,1.76918995,1.29447681
2.41000000,1.76870511,1.29432998
2.41100000,1.76822142,1.29418365
2.41200000,1.76773756,1.29403712
2.41300000,1.76725428,1.29389063
2.41400000,1.76677215,1.29374475
2.41500000,1.76628984,1.29359844
2.41600000,1.76580867,1.29345275
2.41700000,1.76532799,1.29330709
2.41800000,1.76484756,1.29316123
2.41900000,1.76436762,1.29301587
2.42000000,1.76388815,1.29287031
2.42100000,1.76340938,1.29272502
2.42200000,1.76293142,1.29258000
2.42300000,1.76245349,1.29243477
2.42400000,1.76197605,1.29228993
2.42500000,1.76149941,1.29214512
2.42600000,1.76102313,1.29200046
2.42700000,1.76054700,1.29185559
2.42800000,1.76007201,1.29171123
2.42900000,1.75959726,1.29156690
2.43000000,1.75912299,1.29142261
2.43100000,1.75864930,1.29127858
2.43200000,1.75817565,1.29113423
2.43300000,1.75770323,1.29099061
2.43400000,1.75723064,1.29084644
2.43500000,1.75675894,1.29070277
2.43600000,1.75628728,1.29055914
2.43700000,1.75581674,1.29041565
2.43800000,1.75534689,1.29027266
2.43900000,1.75487718,1.29012924
2.44000000,1.75440729,1.28998585
2.44100000,1.75393905,1.28984331
2.44200000,1.75347063,1.28970021
2.44300000,1.75300225,1.28955715
2.44400000,1.75253562,1.28941482
2.44500000,1.75206839,1.28927193
2.44600000,1.75160247,1.28912990
2.44700000,1.75113713,1.28898778
2.44800000,1.75067139,1.28884511
2.44900000,1.75020644,1.28870317
2.45000000,1.74974248,1.28856126
2.45100000,1.74927781,1.28841880
2.45200000,1.74881521,1.28827754
2.45300000,1.74835220,1.28813584
2.45400000,1.74789009,1.28799452
2.45500000,1.74742811,1.28785312
2.45600000,1.74696649,1.28771174
2.45700000,1.74650607,1.28757075
2.45800000,1.74604536,1.28742956
2.45900000,1.74558543,1.28728851
2.46000000,1.74512595,1.28714773
2.46100000,1.74466671,1.28700674
2.46200000,1.74420815,1.28686602
2.46300000,1.74375078,1.28672603
2.46400000,1.74329345,1.28658583
2.46500000,1.74283603,1.28644520
2.46600000,1.74237970,1.28630507
2.46700000,1.74192319,1.28616473
2.46800000,1.74146820,1.28602524
2.46900000,1.74101322,1.28588566
2.47000000,1.74055817,1.28574553
2.47100000,1.74010432,1.28560613
2.47200000,1.73965080,1.28546676
2.47300000,1.73919763,1.28532730
2.47400000,1.73874533,1.28518857
2.47500000,1.73829348,1.28504952
2.47600000,1.73784144,1.28491039
2.47700000,1.73739005,1.28477140
2.47800000,1.73694028,1.28463314
2.47900000,1.73648990,1.28449456
2.48000000,1.73604081,1.28435624
2.48100000,1.73559131,1.28421783
2.48200000,1.73514268,1.28407957
2.48300000,1.73469492,1.28394192
2.48400000,1.73424718,1.28380395
2.48500000,1.73380009,1.28366624
2.48600000,1.73335439,1.28352926
2.48700000,1.73290850,1.28339173
2.48800000,1.73246357,1.28325480
2.48900000,1.73201803,1.28311733
2.49000000,1.73157493,1.28298138
2.49100000,1.73113122,1.28284431
2.49200000,1.73068836,1.28270808
2.49300000,1.73024573,1.28257165
2.49400000,1.72980417,1.28243594
2.49500000,1.72936441,1.28230083
2.49600000,1.72892351,1.28216506
2.49700000,1.72848461,1.28203036
2.49800000,1.72804667,1.28189603
2.49900000,1.72760959,1.28176208
2.50000000,1.72717356,1.28162850
2.50100000,1.72674005,1.28149656
2.50200000,1.72630823,1.28136534
2.50300000,1.72588217,1.28123784
2.50400000,1.72547868,1.28112489
2.50500000,1.72521426,1.28110126
2.50600000,1.72476335,1.28095710
2.50700000,1.72431279,1.28081286
2.50800000,1.72386329,1.28066912
2.50900000,1.72341424,1.28052575
2.51000000,1.72296542,1.28038206
2.51100000,1.72251736,1.28023887
2.51200000,1.72206932,1.28009526
2.51300000,1.72162266,1.27995271
2.51400000,1.72117664,1.27981030
2.51500000,1.72073034,1.27966724
2.51600000,1.72028510,1.27952502
2.51700000,1.71984092,1.27938305
2.51800000,1.71939614,1.27924054
2.51900000,1.71895294,1.27909922
2.52000000,1.71850914,1.27895689
2.52100000,1.71806670,1.27881540
2.52200000,1.71762460,1.27867405
2.52300000,1.71718314,1.27853262
2.52400000,1.71674201,1.27839145
2.52500000,1.71630194,1.27825123
2.52600000,1.71586229,1.27811046
2.52700000,1.71542329,1.27797030
2.52800000,1.71498368,1.27782937
2.52900000,1.71454544,1.27768905
2.53000000,1.71410834,1.27754955
2.53100000,1.71367116,1.27740975
2.53200000,1.71323410,1.27726974
2.53300000,1.71279830,1.27713057
2.53400000,1.71236302,1.27699131
2.53500000,1.71192776,1.27685208
2.53600000,1.71149385,1.27671346
2.53700000,1.71105975,1.27657452
2.53800000,1.71062566,1.27643550
2.53900000,1.71019272,1.27629685
2.54000000,1.70976061,1.27615869
2.54100000,1.70932832,1.27602022
2.54200000,1.70889747,1.27588269
2.54300000,1.70846612,1.27574439
2.54400000,1.70803652,1.27560726
2.54500000,1.70760612,1.27546925
2.54600000,1.70717747,1.27533230
2.54700000,1.70674862,1.27519514
2.54800000,1.70631948,1.27505745
2.54900000,1.70589270,1.27492127
2.55000000,1.70546491,1.27478409
2.55100000,1.70503876,1.27464808
2.55200000,1.70461191,1.27451108
2.55300000,1.70418741,1.27437570
2.55400000,1.70376119,1.27423875
2.55500000,1.70333640,1.27410263
2.55600000,1.70291202,1.27396677
2.55700000,1.70248868,1.27383139
2.55800000,1.70206625,1.27369650
2.55900000,1.70164282,1.27356049
2.56000000,1.70122112,1.27342566
2.56100000,1.70079952,1.27329085
2.56200000,1.70037784,1.27315539
2.56300000,1.69995707,1.27302075
2.56400000,1.69953742,1.27288637
2.56500000,1.69911757,1.27275190
2.56600000,1.69869773,1.27261724
2.56700000,1.69827941,1.27248340
2.56800000,1.69786110,1.27234936
2.56900000,1.69744269,1.27221489
2.57000000,1.69702660,1.27208205
2.57100000,1.69660931,1.27194820
2.57200000,1.69619263,1.27181428
2.57300000,1.69577736,1.27168151
2.57400000,1.69536229,1.27154855
2.57500000,1.69494703,1.27141539
2.57600000,1.69453197,1.27128192
2.57700000,1.69411933,1.27115017
2.57800000,1.69370548,1.27101732
2.57900000,1.69329203,1.27088450
2.58000000,1.69288019,1.27075261
2.58100000,1.69246856,1.27062075
2.58200000,1.69205611,1.27048812
2.58300000,1.69164548,1.27035642
2.58400000,1.69123485,1.27022465
2.58500000,1.69082421,1.27009278
2.58600000,1.69041518,1.26996174
2.58700000,1.69000654,1.26983072
2.58800000,1.68959751,1.26969927
2.58900000,1.68918987,1.26956854
2.59000000,1.68878183,1.26943760
2.59100000,1.68837479,1.26930692
2.59200000,1.68796794,1.26917637
2.59300000,1.68756109,1.26904563
2.59400000,1.68715603,1.26891570
2.59500000,1.68674957,1.26878468
2.59600000,1.68634470,1.26865458
2.59700000,1.68594083,1.26852519
2.59800000,1.68553715,1.26839548
2.59900000,1.68513286,1.26826524
2.60000000,1.68473057,1.26813638
2.60100000,1.68432766,1.26800675
2.60200000,1.68392515,1.26787715
2.60300000,1.68352403,1.26774848
2.60400000,1.68312250,1.26761939
2.60500000,1.68272176,1.26749054
2.60600000,1.68232081,1.26736128
2.60700000,1.68192164,1.26723316
2.60800000,1.68152247,1.26710485
2.60900000,1.68112308,1.26697622
2.61000000,1.68072448,1.26684796
2.61100000,1.68032667,1.26672018
2.61200000,1.67992884,1.26659208
2.61300000,1.67953199,1.26646435
2.61400000,1.67913534,1.26633698
2.61500000,1.67873847,1.26620884
2.61600000,1.67834357,1.26608198
2.61700000,1.67794807,1.26595457
2.61800000,1.67755334,1.26582764
2.61900000,1.67715841,1.26570029
2.62000000,1.67676425,1.26557341
2.62100000,1.67637107,1.26544678
2.62200000,1.67597788,1.26531995
2.62300000,1.67558566,1.26519382
2.62400000,1.67519342,1.26506750
2.62500000,1.67480157,1.26494108
2.62600000,1.67441029,1.26481492
2.62700000,1.67401880,1.26468855
2.62800000,1.67362887,1.26456289
2.62900000,1.67323874,1.26443713
2.63000000,1.67284917,1.26431163
2.63100000,1.67246057,1.26418638
2.63200000,1.67207117,1.26406070
2.63300000,1.67168333,1.26393550
2.63400000,1.67129606,1.26381077
2.63500000,1.67090818,1.26368539
2.63600000,1.67052127,1.26356059
2.63700000,1.67013493,1.26343605
2.63800000,1.66974916,1.26331142
2.63900000,1.66936356,1.26318715
2.64000000,1.66897795,1.26306245
2.64100000,1.66859350,1.26293834
2.64200000,1.66820922,1.26281403
2.64300000,1.66782570,1.26269042
2.64400000,1.66744139,1.26256593
2.64500000,1.66705920,1.26244259
2.64600000,1.66667680,1.26231927
2.64700000,1.66629418,1.26219553
2.64800000,1.66591252,1.26207204
2.64900000,1.66553201,1.26194935
2.65000000,1.66515109,1.26182602
2.65100000,1.66477034,1.26170294
2.65200000,1.66439054,1.26158021
2.65300000,1.66401111,1.26145740
2.65400000,1.66363244,1.26133505
2.65500000,1.66325355,1.26121251
2.65600000,1.66287503,1.26108977
2.65700000,1.66249726,1.26096750
2.65800000,1.66212064,1.26084603
2.65900000,1.66174360,1.26072392
2.66000000,1.66136712,1.26060183
2.66100000,1.66099004,1.26047954
2.66200000,1.66061526,1.26035839
2.66300000,1.66023987,1.26023660
2.66400000,1.65986523,1.26011572
2.66500000,1.65949115,1.25999442
2.66600000,1.65911763,1.25987358
2.66700000,1.65874350,1.25975210
2.66800000,1.65837147,1.25963199
2.66900000,1.65799883,1.25951122
2.67000000,1.65762617,1.25939004
2.67100000,1.65725522,1.25927021
2.67200000,1.65688328,1.25914940
2.67300000,1.65651247,1.25902929
2.67400000,1.65614201,1.25890909
2.67500000,1.65577192,1.25878891
2.67600000,1.65540314,1.25866964
2.67700000,1.65503338,1.25854939
2.67800000,1.65466455,1.25842962
2.67900000,1.65429627,1.25831031
2.68000000,1.65392815,1.25819080
2.68100000,1.65356135,1.25807209
2.68200000,1.65319394,1.25795251
2.68300000,1.65282766,1.25783385
2.68400000,1.65246077,1.25771432
2.68500000,1.65209577,1.25759614
2.68600000,1.65172939,1.25747666
2.68700000,1.65136548,1.25735897
2.68800000,1.65100173,1.25724086
2.68900000,1.65063718,1.25712233
2.69000000,1.65027394,1.25700460
2.69100000,1.64990990,1.25688578
2.69200000,1.64954794,1.25676843
2.69300000,1.64918537,1.25665065
2.69400000,1.64882448,1.25653356
2.69500000,1.64846204,1.25641539
2.69600000,1.64810090,1.25629790
2.69700000,1.64774049,1.25618088
2.69800000,1.64738024,1.25606366
2.69900000,1.64702053,1.25594668
2.70000000,1.64666154,1.25583005
2.70100000,1.64630272,1.25571323
2.70200000,1.64594442,1.25559664
2.70300000,1.64558629,1.25548008
2.70400000,1.64522888,1.25536410
2.70500000,1.64487163,1.25524747
2.70600000,1.64451472,1.25513120
2.70700000,1.64415853,1.25501550
2.70800000,1.64380269,1.25489971
2.70900000,1.64344795,1.25478427
2.71000000,1.64309261,1.25466842
2.71100000,1.64273780,1.25455280
2.71200000,1.64238314,1.25443721
2.71300000,1.64202977,1.25432208
2.71400000,1.64167731,1.25420764
2.71500000,1.64132387,1.25409222
2.71600000,1.64097171,1.25397770
2.71700000,1.64061951,1.25386266
2.71800000,1.64026823,1.25374830
2.71900000,1.63991690,1.25363373
2.72000000,1.63956610,1.25351941
2.72100000,1.63921640,1.25340556
2.72200000,1.63886646,1.25329150
2.72300000,1.63851724,1.25317768
2.72400000,1.63816855,1.25306411
2.72500000,1.63782039,1.25295077
2.72600000,1.63747180,1.25283680
2.72700000,1.63712374,1.25272306
2.72800000,1.63677752,1.25261056
2.72900000,1.63643051,1.25249720
2.73000000,1.63608477,1.25238463
2.73100000,1.63573881,1.25227186
2.73200000,1.63539374,1.25215955
2.73300000,1.63504844,1.25204648
2.73400000,1.63470366,1.25193399
2.73500000,1.63435959,1.25182164
2.73600000,1.63401604,1.25170974
2.73700000,1.63367301,1.25159786
2.73800000,1.63332993,1.25148567
2.73900000,1.63298738,1.25137372
2.74000000,1.63264552,1.25126223
2.74100000,1.63230419,1.25115076
2.74200000,1.63196300,1.25103953
2.74300000,1.63162307,1.25092876
2.74400000,1.63128291,1.25081779
2.74500000,1.63094290,1.25070640
2.74600000,1.63060377,1.25059590
2.74700000,1.63026534,1.25048543
2.74800000,1.62992668,1.25037476
2.74900000,1.62958909,1.25026454
2.75000000,1.62925127,1.25015413
2.75100000,1.62891471,1.25004428
2.75200000,1.62857810,1.24993435
2.75300000,1.62824275,1.24982520
2.75400000,1.62790660,1.24971497
2.75500000,1.62757060,1.24960520
2.75600000,1.62723622,1.24949611
2.75700000,1.62690179,1.24938671
2.75800000,1.62656768,1.24927733
2.75900000,1.62623501,1.24916917
2.76000000,1.62590229,1.24906070
2.76100000,1.62557008,1.24895225
2.76200000,1.62523689,1.24884262
2.76300000,1.62490607,1.24873497
2.76400000,1.62457463,1.24862647
2.76500000,1.62424407,1.24851864
2.76600000,1.62391402,1.24841094
2.76700000,1.62358410,1.24830294
2.76800000,1.62325506,1.24819560
2.76900000,1.62292559,1.24808774
2.77000000,1.62259755,1.24798056
2.77100000,1.62226965,1.24787350
2.77200000,1.62194169,1.24776635
2.77300000,1.62161534,1.24765976
2.77400000,1.62128839,1.24755287
2.77500000,1.62096286,1.24744687
2.77600000,1.62063709,1.24734023
2.77700000,1.62031182,1.24723404
2.77800000,1.61998723,1.24712809
2.77900000,1.61966351,1.24702238
2.78000000,1.61933974,1.24691669
2.78100000,1.61901701,1.24681145
2.78200000,1.61869405,1.24670579
2.78300000,1.61837066,1.24659993
2.78400000,1.61804961,1.24649540
2.78500000,1.61772831,1.24639045
2.78600000,1.61740733,1.24628552
2.78700000,1.61708721,1.24618115
2.78800000,1.61676686,1.24607637
2.78900000,1.61644754,1.24597225
2.79000000,1.61612817,1.24586771
2.79100000,1.61581057,1.24576418
2.79200000,1.61549145,1.24565979
2.79300000,1.61517465,1.24555672
2.79400000,1.61485780,1.24545335
2.79500000,1.61454070,1.24534977
2.79600000,1.61422464,1.24524654
2.79700000,1.61390889,1.24514354
2.79800000,1.61359381,1.24504067
2.79900000,1.61327941,1.24493814
2.80000000,1.61296439,1.24483508
2.80100000,1.61265132,1.24473324
2.80200000,1.61233892,1.24463164
2.80300000,1.61202519,1.24452917
2.80400000,1.61171358,1.24442771
2.80500000,1.61140191,1.24432593
2.80600000,1.61109054,1.24422439
2.80700000,1.61077911,1.24412254
2.80800000,1.61046890,1.24402147
2.80900000,1.61015971,1.24392096
2.81000000,1.60985046,1.24382002
2.81100000,1.60954188,1.24371965
2.81200000,1.60923305,1.24361886
2.81300000,1.60892506,1.24351831
2.81400000,1.60861810,1.24341863
2.81500000,1.60831162,1.24331898
2.81600000,1.60800544,1.24321923
2.81700000,1.60769956,1.24311960
2.81800000,1.60739416,1.24302010
2.81900000,1.60708905,1.24292051
2.82000000,1.60678515,1.24282202
2.82100000,1.60648137,1.24272311
2.82200000,1.60617769,1.24262400
2.82300000,1.60587595,1.24252642
2.82400000,1.60557359,1.24242789
2.82500000,1.60527171,1.24232980
2.82600000,1.60497030,1.24223183
2.82700000,1.60466974,1.24213410
2.82800000,1.60437018,1.24203703
2.82900000,1.60407038,1.24193955
2.83000000,1.60377123,1.24184229
2.83100000,1.60347237,1.24174527
2.83200000,1.60317435,1.24164837
2.83300000,1.60287716,1.24155214
2.83400000,1.60257936,1.24145527
2.83500000,1.60228347,1.24135950
2.83600000,1.60198715,1.24126321
2.83700000,1.60169184,1.24116768
2.83800000,1.60139682,1.24107195
2.83900000,1.60110298,1.24097678
2.84000000,1.60080926,1.24088184
2.84100000,1.60051528,1.24078648
2.84200000,1.60022285,1.24069157
2.84300000,1.59993089,1.24059722
2.84400000,1.59963921,1.24050309
2.84500000,1.59934800,1.24040866
2.84600000,1.59905743,1.24031467
2.84700000,1.59876769,1.24022112
2.84800000,1.59847805,1.24012749
2.84900000,1.59818959,1.24003451
2.85000000,1.59789980,1.23994058
2.85100000,1.59761299,1.23984817
2.85200000,1.59732556,1.23975535
2.85300000,1.59703823,1.23966254
2.85400000,1.59675209,1.23957017
2.85500000,1.59646676,1.23947847
2.85600000,1.59618117,1.23938591
2.85700000,1.59589747,1.23929499
2.85800000,1.59561334,1.23920344
2.85900000,1.59533021,1.23911243
2.86000000,1.59504735,1.23902155
2.86100000,1.59476460,1.23893025
2.86200000,1.59448337,1.23884015
2.86300000,1.59420170,1.23874942
2.86400000,1.59392139,1.23865934
2.86500000,1.59364171,1.23856960
2.86600000,1.59336194,1.23847988
2.86700000,1.59308317,1.23839049
2.86800000,1.59280449,1.23830090
2.86900000,1.59252681,1.23821175
2.87000000,1.59224975,1.23812304
2.87100000,1.59197368,1.23803489
2.87200000,1.59169753,1.23794664
2.87300000,1.59142183,1.23785830
2.87400000,1.59114693,1.23777029
2.87500000,1.59087320,1.23768294
2.87600000,1.59059974,1.23759560
2.87700000,1.59032637,1.23750838
2.87800000,1.59005380,1.23742117
2.87900000,1.58978204,1.23733462
2.88000000,1.58951055,1.23724787
2.88100000,1.58924022,1.23716189
2.88200000,1.58897034,1.23707612
2.88300000,1.58870072,1.23699038
2.88400000,1.58843190,1.23690507
2.88500000,1.58816406,1.23681999
2.88600000,1.58789631,1.23673471
2.88700000,1.58762953,1.23665029
2.88800000,1.58736285,1.23656568
2.88900000,1.58709749,1.23648161
2.89000000,1.58683204,1.23639755
2.89100000,1.58656739,1.23631362
2.89200000,1.58630336,1.23623023
2.89300000,1.58604048,1.23614728
2.89400000,1.58577768,1.23606413
2.89500000,1.58551532,1.23598120
2.89600000,1.58525446,1.23589925
2.89700000,1.58499298,1.23581645
2.89800000,1.58473318,1.23573474
2.89900000,1.58447399,1.23565357
2.90000000,1.58421541,1.23557220
2.90100000,1.58395709,1.23549116
2.90200000,1.58369921,1.23540992
2.90300000,1.58344212,1.23532933
2.90400000,1.58318670,1.23524961
2.90500000,1.58293030,1.23516904
2.90600000,1.58267557,1.23508934
2.90700000,1.58242109,1.23500987
2.90800000,1.58216705,1.23493019
2.90900000,1.58191450,1.23485180
2.91000000,1.58166238,1.23477321
2.91100000,1.58141034,1.23469474
2.91200000,1.58116048,1.23461735
2.91300000,1.58090930,1.23453901
2.91400000,1.58066031,1.23446206
2.91500000,1.58041069,1.23438449
2.91600000,1.58016273,1.23430767
2.91700000,1.57991485,1.23423086
2.91800000,1.57966792,1.23415460
2.91900000,1.57942159,1.23407835
2.92000000,1.57917604,1.23400285
2.92100000,1.57893145,1.23392747
2.92200000,1.57868798,1.23385274
2.92300000,1.57844405,1.23377770
2.92400000,1.57820126,1.23370309
2.92500000,1.57796011,1.23362957
2.92600000,1.57771869,1.23355562
2.92700000,1.57747751,1.23348147
2.92800000,1.57723816,1.23340861
2.92900000,1.57699922,1.23333598
2.93000000,1.57676123,1.23326356
2.93100000,1.57652367,1.23319126
2.93200000,1.57628687,1.23311950
2.93300000,1.57605067,1.23304775
2.93400000,1.57581610,1.23297708
2.93500000,1.57558161,1.23290620
2.93600000,1.57534806,1.23283608
2.93700000,1.57511510,1.23276575
2.93800000,1.57488291,1.23269607
2.93900000,1.57465130,1.23262640
2.94000000,1.57442185,1.23255801
2.94100000,1.57419213,1.23248942
2.94200000,1.57396403,1.23242159
2.94300000,1.57373565,1.23235344
2.94400000,1.57350943,1.23228668
2.94500000,1.57328379,1.23221983
2.94600000,1.57305891,1.23215384
2.94700000,1.57283514,1.23208795
2.94800000,1.57261248,1.23202272
2.94900000,1.57239109,1.23195803
2.95000000,1.57217098,1.23189430
2.95100000,1.57195180,1.23183079
2.95200000,1.57173476,1.23176846
2.95300000,1.57151934,1.23170699
2.95400000,1.57130623,1.23164701
2.95500000,1.57109561,1.23158811
2.95600000,1.57088886,1.23153166
2.95700000,1.57068771,1.23147831
2.95800000,1.57050531,1.23143603
2.95900000,1.57059087,1.23155456
2.96000000,1.57035464,1.23148001
2.96100000,1.57011918,1.23140547
2.96200000,1.56988378,1.23133094
2.96300000,1.56965036,1.23125770
2.96400000,1.56941752,1.23118446
2.96500000,1.56918458,1.23111113
2.96600000,1.56802956,1.23058858
2.96700000,1.56765068,1.23044429
2.96800000,1.56731494,1.23032056
2.96900000,1.56699485,1.23020471
2.97000000,1.56668231,1.23009229
2.97100000,1.56637610,1.22998275
2.97200000,1.56607396,1.22987557
2.97300000,1.56577539,1.22977000
2.97400000,1.56547865,1.22966509
2.97500000,1.56518512,1.22956211
2.97600000,1.56489307,1.22945956
2.97700000,1.56460165,1.22935715
2.97800000,1.56431292,1.22925623
2.97900000,1.56402532,1.22915586
2.98000000,1.56373869,1.22905582
2.98100000,1.56345319,1.22895634
2.98200000,1.56316900,1.22885771
2.98300000,1.56288543,1.22875889
2.98400000,1.56260247,1.22866041
2.98500000,1.56232201,1.22856374
2.98600000,1.56204012,1.22846571
2.98700000,1.56175986,1.22836864
2.98800000,1.56148091,1.22827213
2.98900000,1.56120223,1.22817594
2.99000000,1.56092433,1.22807977
2.99100000,1.56064687,1.22798426
2.99200000,1.56037070,1.22788896
2.99300000,1.56009464,1.22779379
2.99400000,1.55981867,1.22769853
2.99500000,1.55954417,1.22760424
2.99600000,1.55926942,1.22750943
